title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Black Cat,2007,"{'Directed by': ['Vinayan', '', ''], 'Written by': ['Vinayan', '', ''], 'Starring': ['Suresh Gopi', 'Meena', 'Mukesh', 'Karthika', 'Rajan P. Dev', 'Harisree Ashokan', '', ''], 'Cinematography': ['Venugopalan', '', ''], 'Edited by': ['G. Murali', '', ''], 'Music by': ['\n', '\n', '', ''], 'Release date': ['18\xa0October\xa02007', '\n \n', ''], 'Running time': ['141 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,,2007, Mystery & thriller/Action, 2h 16m
Kichamani MBA,2007,"{'Directed by': ['Samad Mankada', '', ''], 'Written by': ['Samad Mankada', '', ''], 'Produced by': ['Hill Top Salim', '', ''], 'Starring': ['Suresh Gopi', 'Jayasurya', 'Navya Nair', 'Biju Menon', '', ''], 'Cinematography': ['P Sukumar', '', ''], 'Edited by': ['Hariharaputhran', '', ''], 'Music by': ['Alex Paul', '', ''], 'Production company': ['Adarsh Release', ''], 'Distributed by': ['Adarsh Release', '', ''], 'Release date': ['31 August 2007', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 3h 0m
Indrajith,2007,"{'Directed by': ['KK Haridas', '', ''], 'Written by': ['Rajesh Jayaraman', '', ''], 'Starring': [' ', 'Kalabhavan Mani', 'Indraja', '', ''], 'Cinematography': ['Shamdat Sainudeen', '', ''], 'Edited by': ['G. Murali', '', ''], 'Music by': ['S. Jayan', '', ''], 'Release date': ['7 September 2007', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2017, Action/Adventure, 1h 56m
Paradesi,2007,"{'Directed by': ['P. T. Kunju Muhammed', '', ''], 'Written by': ['P. T. Kunju Muhammed', '', ''], 'Produced by': ['Antony Perumbavoor', '', ''], 'Starring': ['Mohanlal', 'Swetha Menon', 'Lakshmi Gopalaswamy', 'Padmapriya Janakiraman', '', ''], 'Cinematography': ['K. G. Jayan', '', ''], 'Edited by': ['Don Max', '', ''], 'Music by': ['Ramesh Narayan', 'Shahabaz Aman', '', ''], 'Production company': ['', 'Aashirvad Cinemas'], 'Distributed by': ['Central Pictures', '', ''], 'Release date': ['24\xa0October\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', ''], 'Released': ['2007', '', ''], 'Recorded': ['2007', '', ''], '': ['Ramesh Narayan', '', '']}",2 Reviews,,Fewer than 50 Ratings,79,"[('amazon-prime-video-us', 'Rent/buy')]",2013, Biography/Drama, 3h 0m
Nasrani,2007,"{'Directed by': ['Joshiy', '', ''], 'Written by': ['Ranjith', '', ''], 'Produced by': ['Rajan Thalipparambu (Doha)', '', ''], 'Starring': ['Mammootty', '', ''], 'Cinematography': ['Shaji Kumar', '', ''], 'Edited by': ['Ranjan Abraham', '', ''], 'Music by': ['Bijibal', '', ''], 'Distributed by': ['Marikkar Films', '', ''], 'Release date': ['12\xa0October\xa02007', '\n \n', ''], 'Running time': ['150 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,"[('hulu', 'Subscription')]",2007, Action/Drama, 2h 23m
Kangaroo,2007,"{'Directed by': ['Raj Babu', '', ''], 'Screenplay by': ['J. Pallassery', '', ''], 'Story by': ['Anil Raj', '', ''], 'Produced by': ['Cicily biju kaipparedan', '', ''], 'Starring': ['Prithviraj Sukumaran', 'Jayasurya', 'Kavya Madhavan', 'Lalu Alex', 'Jagathi Sreekumar', '', ''], 'Cinematography': ['Saloo George', '', ''], 'Edited by': ['V. Sajan', '', ''], 'Music by': [' ', ' Saji Ram', 'Alex Paul', '', ''], 'Production company': ['Isabellah Movie Tone', ''], 'Distributed by': ['Lal Release', '', ''], 'Release date': ['21\xa0December\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 3h 0m
Hareendran Oru Nishkalankan,2007,"{'Directed by': ['Vinayan', '', ''], 'Written by': ['(story)\n', ' (screenplay)', 'Vishnu Vinay', 'Vinayan', '', ''], 'Produced by': ['Satish Nair', '', ''], 'Starring': [' ', ' ', ' ', ' ', ' ', 'Indrajith', 'Jayasurya', 'Sherin', 'Bhama', 'Manikuttan', '', ''], 'Cinematography': ['Venugopalan', '', ''], 'Edited by': ['G. Murali', '', ''], 'Music by': ['\n', '\n', '', ''], 'Release date': ['16 November 2007', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 2h 1m
Ayur Rekha,2007,"{'Directed by': ['GM Manu', '', ''], 'Written by': ['K K Sudhakaran', '', ''], 'Starring': ['Sreenivasan', 'Mukesh', 'Indrajith', 'Lakshmi Sharma', 'Saikumar', '', ''], 'Release date': ['November\xa08,\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,0 Ratings,,,2007, Comedy/Crime, 2h 25m
Flash,2007,"{'Directed by': ['Sibi Malayil', '', ''], 'Written by': ['S. Bhasurachandran', '', ''], 'Produced by': ['Tomichan Mulakuppadam', '', ''], 'Starring': ['Mohanlal', 'Indrajith Sukumaran', 'Parvathy Thiruvothu', '', ''], 'Cinematography': ['Sajan Kalathil', '', ''], 'Edited by': ['Valsan Dicruz', '', ''], 'Music by': ['Gopi Sundar', '', ''], 'Production company': ['', 'Mulakuppadam Films'], 'Distributed by': ['Mulakuppadam Release', '', ''], 'Release date': ['25\xa0December\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', ''], 'Released': ['27\xa0November\xa02007', '', ''], '': ['Manorama Music', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama/Mystery & thriller, 2h 28m
Virus,2007,"{'Directed by': ['Shankar Panicker', '', ''], 'Written by': ['Vinu Narayanan', '', ''], 'Produced by': ['Noble Moockan', '', ''], 'Starring': ['Shankar Panicker', 'Abhinay', 'Sajitha Betti', '', ''], 'Cinematography': ['Deepak Paadi', '', ''], 'Edited by': ['Kodeeshwaran', '', ''], 'Music by': ['Rinil Gowtham', '', ''], 'Production company': ['Nayans Pictures', ''], 'Release date': ['2007', '\n \n', ''], 'Running time': ['110 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', '']}",0 Reviews,,100+ Ratings,17,"[('amazon-prime-video-us', 'Subscription'), ('paramount-plus-us', 'Subscription')]",1996, Action, 1h 27m
Happy,2007,"{'Directed by': ['A. Karunakaran', '', ''], 'Screenplay by': ['A. Karunakaran', ' (dialogues)', 'Kona Venkat', '', ''], 'Story by': ['Radha Mohan', '', ''], 'Produced by': ['Allu Aravind', '', ''], 'Starring': ['Allu Arjun', ""Genelia D'Souza"", 'Manoj Bajpayee', '', ''], 'Cinematography': ['R. D. Rajasekhar', '', ''], 'Edited by': ['Anthony', '', ''], 'Music by': ['Yuvan Shankar Raja', '', ''], 'Production company': ['', 'Geetha Arts'], 'Distributed by': ['UTV Motion Pictures', '', ''], 'Release date': ['27\xa0January\xa02006', '\n \n', ''], 'Running time': ['152 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Telugu', '', ''], 'Released': ['30 December 2005 (India)', '', ''], 'Recorded': ['2005', '', ''], '': ['Yuvan Shankar Raja', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,1983, Mystery & thriller, 1h 40m
Sye,2007,"{'Directed by': ['S. S. Rajamouli', '', ''], 'Screenplay by': ['S. S. Rajamouli', 'M. Ratnam ', '', ''], 'Story by': ['V. Vijayendra Prasad', '', ''], 'Produced by': ['A. Bharati', '', ''], 'Starring': ['Nithiin', ""Genelia D'Souza"", 'Shashank', 'Pradeep Rawat', '', ''], 'Cinematography': ['Senthil Kumar', '', ''], 'Edited by': ['Kotagiri Venkateswara Rao', '', ''], 'Music by': ['M. M. Keeravani', '', ''], 'Production company': ['Sri Bharathi Enterprises', ''], 'Release date': ['23 September 2004', '', ''], 'Running time': ['163 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Telugu', '', ''], 'Budget': [' (US$2.2 million)', '', ''], 'Box office': [' ', '', '']}",0 Reviews,,0 Ratings,,,2004, Action/Drama, 2h 47m
Sixer,2007,"{'Directed by': ['Shashank', '', ''], 'Screenplay by': ['Shashank', '', ''], 'Story by': ['Shashank', '', ''], 'Produced by': ['Ramoji Rao', '', ''], 'Starring': ['Devaki', 'Prajwal Devaraj', '', ''], 'Cinematography': ['Joshi Makaranda', '', ''], 'Edited by': ['Dhamodar', '', ''], 'Music by': ['Hamsalekha', '', ''], 'Production company': ['', 'Ushakiran Movies'], 'Release date': ['5 January 2007', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 2h 0m
Devadasu,2007,"{'Directed by': ['Y.V.S Chowdary', '', ''], 'Written by': ['Y.V.S Chowdary', ' ', 'Chintapalli Ramana', '', ''], 'Produced by': ['Y.V.S Chowdary', '', ''], 'Starring': ['Ram', 'Ileana', 'Sayaji Shinde', '', ''], 'Cinematography': ['Bharani K. Dharan', '', ''], 'Edited by': ['Kotagiri Venkateswara Rao', '', ''], 'Music by': ['Chakri', '', ''], 'Release date': ['11\xa0January\xa02006', ' (India)', '\n \n', ''], 'Running time': ['174 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Telugu', '', ''], 'Budget': ['', ''], 'Box office': [' ', '', ''], 'Released': ['27 November 2005', '', ''], 'Recorded': ['2005', '', ''], '': ['Chakri', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,,1953, Drama, 3h 11m
Yogi,2007,"{'Directed by': ['V. V. Vinayak', '', ''], 'Written by': ['Rajendra Kumar (dialogues)', '', ''], 'Story by': ['Prem', '', ''], 'Based on': ['Jogi', '', ''], 'Produced by': ['P. Ravindranath Reddy', '', ''], 'Starring': ['Prabhas', 'Nayantara', 'Kota Srinivasa Rao', 'Pradeep Rawat', 'Sharada', 'Ali', '', ''], 'Cinematography': ['Sameer Reddy', '', ''], 'Edited by': ['Gautham Raju', '', ''], 'Music by': ['Ramana Gogula', 'Mani Sharma', '', ''], 'Release date': ['14\xa0January\xa02007', '\n \n', ''], 'Running time': ['155 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Telugu', '', ''], 'Box office': ['', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2007, Action/Drama, 2h 35m
Happy Days,2007,"{'Directed by': ['Sekhar Kammula', '', ''], 'Written by': ['Sekhar Kammula', '', ''], 'Produced by': ['Sekhar Kammula', '', ''], 'Starring': ['Vamsee Krishna', 'Gayatri Rao', 'Monali Chowdhary', 'Varun Sandesh', 'Rahul Haridas', 'Nikhil Siddharth', 'Tamannaah', 'Sonia Deepti', '', ''], 'Cinematography': ['Vijay C. Kumar', '', ''], 'Edited by': ['Marthand K. Venkatesh', '', ''], 'Music by': ['Mickey J. Meyer ', '', ''], 'Production company': ['Amigos Creations', ''], 'Distributed by': ['Amigos Creations', '', ''], 'Release dates': [',', '28\xa0September\xa02007', ' (United States)', 'October\xa02007', ' (India)', '\n \n \n \n', ''], 'Running time': ['160 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Malayalam', '', ''], 'Budget': ['', ''], 'Box office': ['', ''], 'Released': ['2007', '', ''], 'Recorded': ['2007', '', ''], '': ['Mickey J Meyer ', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent')]",2018, Drama/Action, 2h 18m
Naayi Neralu,2007,"{'Directed by': ['Girish Kasaravalli', '', ''], 'Screenplay by': ['Girish Kasaravalli', '', ''], 'Story by': ['S. L. Bhyrappa', '', ''], 'Based on': ['by ', 'S. L. Bhyrappa', '', ''], 'Produced by': ['Abhishek Patil', 'Basanth Kumar Patil', '', ''], 'Starring': ['Pavitra Lokesh', 'Rameshwari Varma ', 'Sringeri Ramanna ', 'Ashwin Bolar ', 'Ananya Kasaravalli', '', ''], 'Cinematography': ['S. Ramachandra', '', ''], 'Edited by': ['S. Manohar', '', ''], 'Music by': ['Isaac Thomas Kottukapally', '', ''], 'Distributed by': ['Basanth Productions', '', ''], 'Release date': ['27\xa0September\xa02006', ' (India)', '\n \n', ''], 'Running time': ['130 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', '']}",0 Reviews,,0 Ratings,,"[('hulu', 'Subscription')]",2006, Drama, 2h 10m
Arasu,2007,"{'Directed by': ['Mahesh Babu', '', ''], 'Written by': ['M. S. Ramesh\nR. Rajashekhar', '', ''], 'Screenplay by': ['Janardhan Maharshi', '', ''], 'Story by': ['Janardhan Maharshi', '', ''], 'Produced by': ['Parvathamma Rajkumar', '', ''], 'Starring': ['Puneeth Rajkumar', 'Ramya', 'Meera Jasmine', '\n \n', ''], 'Cinematography': ['Ramesh Babu', '', ''], 'Edited by': ['S. Manohar', '', ''], 'Music by': ['Joshua Sridhar', '', ''], 'Production company': ['Poornima Enterprises', ''], 'Distributed by': ['Vajreshwari combines', '', ''], 'Release date': ['25\xa0January\xa02007', '\n \n', ''], 'Running time': ['152 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['June 2007', ''], '': ['Feature film soundtrack', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 2h 32m
Police Story 2,2007,"{'Directed by': ['Thriller Manju', '', ''], 'Screenplay by': ['Thriller Manju', '', ''], 'Story by': ['S. S. David', '', ''], 'Produced by': ['G. H. Gurumurthy', 'N. Narasimha Murthy', '', ''], 'Starring': ['Sai Kumar', 'P. J. Sarma', 'Shobaraj', 'Rockline Venkatesh', '', ''], 'Cinematography': ['J. G. Krishna', '', ''], 'Edited by': ['R. Janardhan', '', ''], 'Music by': ['R. P. Patnaik', '', ''], 'Production company': ['Gururaya Film Makers', ''], 'Release date': ['2007', '', ''], 'Running time': ['166 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', '']}",18 Reviews,83,"5,000+ Ratings",77,"[('hbo-max', 'Subscription'), ('itunes', 'Rent/buy')]",1988, Action, 1h 30m
Masti,2007,"{'Directed by': ['Shivamani', '', ''], 'Written by': [', ', 'Upendra', 'Jennifer Kotwal', '', ''], 'Produced by': ['Ramu', '', ''], 'Cinematography': ['Giri', '', ''], 'Edited by': ['Shashi Kumar', '', ''], 'Music by': ['Gurukiran', '', ''], 'Production company': ['Ramu Enterprises', ''], 'Release date': ['7\xa0May\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['May 4, 2007', '', ''], 'Recorded': ['2007', '', ''], '': ['Gurukiran', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2007, Action/Drama, 2h 36m
Duniya,2007,"{'Directed by': ['Soori', '', ''], 'Written by': ['Soori', '', ''], 'Screenplay by': ['Soori', '', ''], 'Produced by': ['T. P. Siddaraju', '', ''], 'Starring': ['Vijay', 'Rashmi', 'Rangayana Raghu', 'Yogesh', '', ''], 'Cinematography': ['Satya Hegde', '', ''], 'Edited by': ['Deepu S. Kumar', '', ''], 'Music by': [' ', 'V. Manohar', 'Sadhu Kokila', '', ''], 'Production company': ['Samy Associates', ''], 'Release date': ['23\xa0February\xa02007', '\n \n', ''], 'Running time': ['127 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', '']}",0 Reviews,,Fewer than 50 Ratings,60,"[('netflix', 'Subscription'), ('amazon-prime-video-us', 'Subscription')]",1984, Drama, 3h 0m
Amrutha Vaani,2007,"{'Directed by': ['B. R. Rajashekar', '', ''], 'Written by': ['B. R. Rajashekar', '', ''], 'Story by': ['B. R. Rajashekar', '', ''], 'Produced by': ['B. R. Rajashekar', 'Ramya Rajashekar', 'G Muniraju', '', ''], 'Starring': [' ', ' ', ' ', ' ', 'Ajay Rao', 'Naveen Krishna', 'Radhika Kumaraswamy', '', ''], 'Cinematography': ['Sundarnath Suvarna', '', ''], 'Edited by': ['Suresh Urs', '', ''], 'Music by': ['M. P. Naidu', '', ''], 'Production company': ['Chathurthi Creators', ''], 'Release date': ['May\xa018,\xa02007', '\n \n', ''], 'Running time': ['131 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], '': ['B. R. Rajashekar', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 2h 30m
Ugadi,2007,"{'Directed by': ['Om Sai Prakash', '', ''], 'Written by': ['Dasaradh', '', ''], 'Produced by': ['A Ganesh', 'J Narayan', '', ''], 'Starring': ['V. Ravichandran', 'Meka Srikanth', 'Kamna Jethmalani', 'Jennifer Kotwal', '', ''], 'Cinematography': ['H. C. Venu', '', ''], 'Edited by': ['Muniraj', '', ''], 'Music by': ['R. P. Patnaik', '', ''], 'Production company': ['Mega Hit Productions', ''], 'Release date': ['6\xa0July\xa02007', '\n \n', ''], 'Running time': ['144 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['2007', '', ''], '': ['Jhankar Music', '', '']}",0 Reviews,,0 Ratings,,,1997, Drama, 3h 0m
Snehana Preethina,2007,"{'Directed by': ['Shahuraj Shindhe', '', ''], 'Written by': ['Rajeev Koul', 'Praful Parekh', '', ''], 'Screenplay by': ['Shahuraj Shinde', '', ''], 'Based on': [' (1997)', 'by ', 'Indra Kumar', '', ''], 'Produced by': ['Anaji Nagaraj', '', ''], 'Starring': ['Darshan', 'Aditya', 'Sindhu Tolani', 'Lakshmi Rai', '\n \n', ''], 'Cinematography': ['Anaji Nagaraj', '', ''], 'Edited by': ['T. Shashikumar', '', ''], 'Music by': ['V. Harikrishna', '', ''], 'Production company': ['Namana Films', ''], 'Release date': ['20\xa0July\xa02007', '\n \n', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['13 July 2007', '', ''], '': ['not available', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,,2007, Romance, 2h 26m
Krishna,2007,"{'Directed by': ['M. D. Sridhar', '', ''], 'Written by': ['B. A. Madhu\n(Dialogues)', '', ''], 'Screenplay by': ['M. D. Sridhar', '', ''], 'Story by': ['Vikraman', '', ''], 'Produced by': ['Ramesh Yadav', '', ''], 'Starring': ['Ganesh', 'Pooja Gandhi', 'Sharmila Mandre', '\n \n', ''], 'Cinematography': ['Shekhar Chandra', '', ''], 'Edited by': ['P. R. Sounder Raj', '', ''], 'Music by': ['V. Harikrishna', '', ''], 'Production company': ['ROYAL PICTURES in association with \nRamesh Yadav Movies', ''], 'Distributed by': ['Jayanna Films', '', ''], 'Release date': ['5\xa0October\xa02007', '\n \n', ''], 'Running time': ['160 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['2007', '', ''], '': ['Jhankar Music', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,,2007, Drama/Romance, 2h 4m
Milana,2007,"{'Directed by': ['Prakash', '', ''], 'Written by': ['M. S. Ramesh\n(Dialogues)', '', ''], 'Screenplay by': ['M. S. Abhishek', 'Prakash', '', ''], 'Story by': ['M. S. Abhishek', 'Prakash', '', ''], 'Produced by': ['K. S. Dushyanth', '', ''], 'Starring': ['Puneeth Rajkumar', 'Parvathy Thiruvothu', '\n \n', ''], 'Cinematography': ['K. Krishnakumar', '', ''], 'Edited by': ['S. Manohar', '', ''], 'Music by': ['Mano Murthy', '', ''], 'Production companies': ['Sri Chowdeshwari Cine Creations Sri Jaimatha Combines', ''], 'Release date': ['14\xa0September\xa02007', ' (India)', '\n \n', ''], 'Running time': ['155 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['June 2007', ''], '': ['Anand Audio', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 1h 28m
Anatharu,2007,"{'Directed by': ['Sadhu Kokila', '', ''], 'Written by': ['Tushar Ranganath\n(Lyrics - Dialogues)', '', ''], 'Screenplay by': ['Sadhu Kokila', '', ''], 'Story by': ['Bala', '', ''], 'Based on': [' (Tamil)', '', ''], 'Produced by': ['Munirathna', '', ''], 'Starring': ['Upendra', 'Darshan', 'Radhika Kumaraswamy', 'Sanghavi', '', ''], 'Cinematography': ['K. Krishna Kumar', '', ''], 'Edited by': ['Shashikumar', 'Deepu S. Kumar', '', ''], 'Music by': ['Sadhu Kokila', '', ''], 'Production company': ['Vrushabhadri Productions', ''], 'Distributed by': ['Sri Durga Parameshwari Productions', '', ''], 'Release date': ['14\xa0September\xa02007', '\n \n', ''], 'Running time': ['143 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', '']}",0 Reviews,,0 Ratings,,,2007, Drama, 2h 23m
Aa Dinagalu,2007,"{'Directed by': ['K. M. Chaitanya', '', ''], 'Written by': ['Agni Shridhar', '', ''], 'Screenplay by': ['Girish Karnad', '', ''], 'Based on': ['by ', 'Agni Shridhar', '', ''], 'Produced by': ['M. S. Ravindra', 'Syed Aman Bachchan', '', ''], 'Starring': ['Chethan Kumar', 'Sharath Lohitashwa', 'Ashish Vidyarthi', 'Atul Kulkarni', 'Veda Sastry', 'Girish Karnad', '\n \n', ''], 'Cinematography': ['H. C. Venugopal', '', ''], 'Edited by': ['Nagendra Urs', '', ''], 'Music by': ['Ilayaraja', '', ''], 'Production company': ['Megha Movies', ''], 'Release date': ['19\xa0October\xa02007', '\n \n', ''], 'Running time': ['137 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], '': ['Anand Audio', '', ''], 'Length': ['', '']}",0 Reviews,,0 Ratings,,,2007, Crime/Drama, 2h 16m
Lava Kusha,2007,"{'Directed by': ['Om Sai Prakash', '', ''], 'Written by': ['Mohan Shankar', '', ''], 'Produced by': ['Prabhakar', '', ''], 'Starring': ['Shiva Rajkumar', 'Upendra', 'Jennifer Kotwal', 'Charmee Kaur', '', ''], 'Cinematography': ['R. Giri', '', ''], 'Edited by': ['K. Eshwar', '', ''], 'Music by': ['Gurukiran', '', ''], 'Production company': ['Vijaya Films', ''], 'Release date': ['14\xa0December\xa02007', '\n \n', ''], 'Running time': ['151 minutes', '', ''], 'Country': ['India', '', ''], 'Language': ['Kannada', '', ''], 'Released': ['2007', '', ''], '': ['Anand Audio', '', '']}",0 Reviews,,0 Ratings,,"[('hulu', 'Subscription')]",2007, Drama, 4h 0m
Under the Stars,2007,"{'Directed by': ['Félix Viscarret', '', ''], 'Starring': [' ', ' ', 'Alberto San Juan', 'Emma Suárez', '', ''], 'Release date': ['15\xa0March\xa02007', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Country': ['Spain', '', ''], 'Language': ['Spanish', '', '']}",1 Reviews,,0 Ratings,,,2020, Drama/Foreign, 1h 50m
